date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:03:54	67/67	---MC-	200	added ('OK')	text/plain	date:Fri,%2003%20Mar%202023%2008:03:51%20GMT	https://aura.org.nz/robots.txt		(from )
21:03:54	76737/76737	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:03:51%20GMT	https://aura.org.nz/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/index.html	(from )
21:03:55	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2003%20Mar%202023%2008:03:53%20GMT	https://aura.org.nz/xmlrpc.php	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/xmlrpc.php	(from https://aura.org.nz/)
21:03:56	86548/86548	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:03:54%20GMT	http://s.w.org/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/s.w.org/index.html	(from https://aura.org.nz/)
21:03:56	41045/41045	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jun%202020%2015:48:08%20GMT	https://c0.wp.com/c/5.3.14/wp-includes/css/dist/block-library/style.min.css	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/c/5.3.14/wp-includes/css/dist/block-library/style.min.css	(from https://aura.org.nz/)
21:03:56	31206/31206	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2010%20Nov%202022%2002:23:58%20GMT	https://aura.org.nz/feed/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/feed/index.html	(from https://aura.org.nz/)
21:03:56	841/841	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2008:03:54%20GMT	https://aura.org.nz/comments/feed/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/comments/feed/index.html	(from https://aura.org.nz/)
21:03:56	1939/1939	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Sep%202019%2015:19:18%20GMT	https://c0.wp.com/c/5.3.14/wp-includes/css/dist/block-library/theme.min.css	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/c/5.3.14/wp-includes/css/dist/block-library/theme.min.css	(from https://aura.org.nz/)
21:03:56	1831/1831	---M--	200	added ('OK')	text/css	date:Mon,%2009%20Mar%202020%2006:27:27%20GMT	https://aura.org.nz/wp-content/plugins/content-protector/assets/public/passster.min.css?ver=all	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/content-protector/assets/public/passster.mindc98.css	(from https://aura.org.nz/)
21:03:57	849/849	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Mar%202023%2008:03:55%20GMT	https://aura.org.nz/sample-page/feed/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/sample-page/feed/index.html	(from https://aura.org.nz/)
21:03:57	221/221	---M--	200	added ('OK')	text/css	date:Sat,%2012%20Jun%202021%2006:44:57%20GMT	https://aura.org.nz/wp-content/plugins/simple-embed-code/css/video-container.min.css?ver=5.3.14	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/simple-embed-code/css/video-container.min8217.css	(from https://aura.org.nz/)
21:03:57	47564/47564	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Mar%202021%2019:23:55%20GMT	https://c0.wp.com/c/5.3.14/wp-includes/css/dashicons.min.css	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/c/5.3.14/wp-includes/css/dashicons.min.css	(from https://aura.org.nz/)
21:03:57	223/223	---M--	200	added ('OK')	text/css	date:Wed,%2025%20Mar%202020%2006:10:04%20GMT	https://aura.org.nz/wp-content/themes/pro-child/style.css?ver=3.1.2	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro-child/style0226.css	(from https://aura.org.nz/)
21:03:58	180115/180115	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/framework/dist/css/site/stacks/ethos.css?ver=3.1.2	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/framework/dist/css/site/stacks/ethos0226.css	(from https://aura.org.nz/)
21:03:58	71821/71821	---MCZ	200	added ('OK')	text/css	date:Tue,%2025%20Feb%202020%2015:20:36%20GMT	https://c0.wp.com/p/jetpack/8.3.1/css/jetpack.css	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/p/jetpack/8.3.1/css/jetpack.css	(from https://aura.org.nz/)
21:03:58	43866/43866	---M--	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202020%2000:58:42%20GMT	https://aura.org.nz/wp-content/plugins/the-grid/frontend/assets/css/the-grid.min.css?ver=2.7.3	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/the-grid/frontend/assets/css/the-grid.minde39.css	(from https://aura.org.nz/)
21:03:58	96873/96873	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20May%202019%2004:25:54%20GMT	https://c0.wp.com/c/5.3.14/wp-includes/js/jquery/jquery.js	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/c/5.3.14/wp-includes/js/jquery/jquery.js	(from https://aura.org.nz/)
21:03:58	10056/10056	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2020%20May%202016%2006:11:28%20GMT	https://c0.wp.com/c/5.3.14/wp-includes/js/jquery/jquery-migrate.min.js	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/c/5.3.14/wp-includes/js/jquery/jquery-migrate.min.js	(from https://aura.org.nz/)
21:03:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:03:57%20GMT	https://wp.me/PbLPmZ-2	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/wp.me/PbLPmZ-2.c.delayed	(from https://aura.org.nz/)
21:03:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:03:57%20GMT	https://aura.org.nz/?page_id=2	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/indexba53.html	(from https://aura.org.nz/)
21:03:59	2145/2145	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Mar%202023%2008:03:57%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2F	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed99fd.json	(from https://aura.org.nz/)
21:03:59	158487/158487	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Mar%202023%2008:03:57%20GMT	https://aura.org.nz/wp-json/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/index.html	(from https://aura.org.nz/)
21:03:59	2244/2244	---MC-	200	added ('OK')	text/xml	date:Fri,%2003%20Mar%202023%2008:03:58%20GMT	https://aura.org.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faura.org.nz%2F&format=xml	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-json/oembed/1.0/embed0771	(from https://aura.org.nz/)
21:04:00	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:03:58%20GMT	http://c0.wp.com/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/index.html	(from https://aura.org.nz/)
21:04:00	1702/1702	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/uploads/2020/02/FAVICON.svg	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/uploads/2020/02/FAVICON.svg	(from https://aura.org.nz/)
21:04:00	123060/123060	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-solid-900.woff2	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-solid-900.woff2	(from https://aura.org.nz/)
21:04:01	164092/164092	---M--	200	added ('OK')	font/woff	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-solid-900.woff	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-solid-900.woff	(from https://aura.org.nz/)
21:04:01	152180/152180	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-regular-400.woff2	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-regular-400.woff2	(from https://aura.org.nz/)
21:04:01	338716/338716	---M--	200	added ('OK')	font/ttf	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-solid-900.ttf	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-solid-900.ttf	(from https://aura.org.nz/)
21:04:02	201232/201232	---M--	200	added ('OK')	font/woff	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-regular-400.woff	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-regular-400.woff	(from https://aura.org.nz/)
21:04:02	164968/164968	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-light-300.woff2	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-light-300.woff2	(from https://aura.org.nz/)
21:04:02	396932/396932	---M--	200	added ('OK')	font/ttf	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-regular-400.ttf	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-regular-400.ttf	(from https://aura.org.nz/)
21:04:02	218228/218228	---M--	200	added ('OK')	font/woff	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-light-300.woff	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-light-300.woff	(from https://aura.org.nz/)
21:04:02	74652/74652	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-brands-400.woff2	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-brands-400.woff2	(from https://aura.org.nz/)
21:04:03	429000/429000	---M--	200	added ('OK')	font/ttf	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-light-300.ttf	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-light-300.ttf	(from https://aura.org.nz/)
21:04:03	87520/87520	---M--	200	added ('OK')	font/woff	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-brands-400.woff	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-brands-400.woff	(from https://aura.org.nz/)
21:04:04	2859/2859	---MC-	200	added ('OK')	text/css	date:Fri,%2003%20Mar%202023%2008:04:02%20GMT	http://fonts.googleapis.com/css?family=Alegreya+Sans:400,400i,700,700i,300,300i,100,100i,500,500i,800,800i,900,900i&subset=latin,latin-ext&display=auto	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/fonts.googleapis.com/css14f3.css	(from https://aura.org.nz/)
21:04:04	129284/129284	---M--	200	added ('OK')	font/ttf	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-brands-400.ttf	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/fonts/fa-brands-400.ttf	(from https://aura.org.nz/)
21:04:05	1734/1734	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz//wp-content/uploads/2020/02/Small-Logo.svg	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/uploads/2020/02/Small-Logo.svg	(from https://aura.org.nz/)
21:04:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:04:03%20GMT	https://aura.org.nz/signup	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/signup	(from https://aura.org.nz/)
21:04:05	71051/71051	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:03%20GMT	https://aura.org.nz/club-info/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/club-info/index.html	(from https://aura.org.nz/)
21:04:05	19696/19696	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Mar%202020%2004:07:19%20GMT	https://aura.org.nz/wp-content/uploads/2020/03/AURA-Logo.png	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/uploads/2020/03/AURA-Logo.png	(from https://aura.org.nz/)
21:04:06	76625/76625	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:04%20GMT	https://aura.org.nz/what-we-do/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/what-we-do/index.html	(from https://aura.org.nz/)
21:04:06	77611/77611	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:04%20GMT	https://aura.org.nz/documentation/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/documentation/index.html	(from https://aura.org.nz/)
21:04:06	75629/75629	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:04%20GMT	https://aura.org.nz/vex/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/vex/index.html	(from https://aura.org.nz/)
21:04:07	76188/76188	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:04%20GMT	https://aura.org.nz/blog/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/blog/index.html	(from https://aura.org.nz/)
21:04:07	135936/135936	---M--	200	added ('OK')	application/javascript	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/js/site/cs.fa34ec9.js	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/cornerstone/assets/dist/js/site/cs.fa34ec9.js	(from https://aura.org.nz/)
21:04:07	56014/56014	---M--	200	added ('OK')	application/javascript	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/framework/dist/js/site/x.js?ver=3.1.2	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/framework/dist/js/site/x0226.js	(from https://aura.org.nz/)
21:04:07	90115/90115	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:05%20GMT	https://aura.org.nz/sponsors/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/sponsors/index.html	(from https://aura.org.nz/)
21:04:07	2337/2337	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2026%20Mar%202021%2019:23:55%20GMT	https://c0.wp.com/c/5.3.14/wp-includes/js/comment-reply.min.js	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/c/5.3.14/wp-includes/js/comment-reply.min.js	(from https://aura.org.nz/)
21:04:07	8957/8957	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2021%20Jun%202019%2010:15:39%20GMT	https://c0.wp.com/p/jetpack/8.3.1/_inc/build/lazy-images/js/lazy-images.min.js	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/p/jetpack/8.3.1/_inc/build/lazy-images/js/lazy-images.min.js	(from https://aura.org.nz/)
21:04:08	97185/97185	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:05%20GMT	https://aura.org.nz/contact/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/contact/index.html	(from https://aura.org.nz/)
21:04:08	60458/60458	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:06%20GMT	https://aura.org.nz/signup/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/signup/index.html	(from https://aura.org.nz/)
21:04:08	13223/13223	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2026%20Mar%202021%2019:23:55%20GMT	https://c0.wp.com/c/5.3.14/wp-includes/js/jquery/ui/effect.min.js	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/c/5.3.14/wp-includes/js/jquery/ui/effect.min.js	(from https://aura.org.nz/)
21:04:08	97395/97395	---M--	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202020%2000:58:42%20GMT	https://aura.org.nz/wp-content/plugins/the-grid/frontend/assets/js/the-grid.min.js?ver=2.7.3	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/the-grid/frontend/assets/js/the-grid.minde39.js	(from https://aura.org.nz/)
21:04:08	1391/1391	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2005%20Feb%202021%2003:16:11%20GMT	https://c0.wp.com/c/5.3.14/wp-includes/js/wp-embed.min.js	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/c/5.3.14/wp-includes/js/wp-embed.min.js	(from https://aura.org.nz/)
21:04:09	74579/74579	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:07%20GMT	https://aura.org.nz/introductory-workshop-slides-2022/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/introductory-workshop-slides-2022/index.html	(from https://aura.org.nz/)
21:04:09	63532/63532	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f1a-f82c%22	https://cdnjs.cloudflare.com/ajax/libs/mathjax/2.7.5/MathJax.js?config=TeX-AMS_HTML&ver=1.3.11	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/cdnjs.cloudflare.com/ajax/libs/mathjax/2.7.5/MathJax1c71.js	(from https://aura.org.nz/)
21:04:09	72891/72891	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:07%20GMT	https://aura.org.nz/were-upping-our-social-media-presence/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/were-upping-our-social-media-presence/index.html	(from https://aura.org.nz/)
21:04:09	73303/73303	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2008:04:07%20GMT	https://aura.org.nz/combat-robotics-2021/	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/combat-robotics-2021/index.html	(from https://aura.org.nz/)
21:04:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Mar%202023%2008:04:08%20GMT	http://s.w.org/robots.txt		(from https://aura.org.nz/)
21:04:11	8970/8970	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261b11a4d-3508%22	https://stats.wp.com/e-202309.js	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/stats.wp.com/e-202309.js	(from https://aura.org.nz/)
21:04:11	7656/7656	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/framework/img/global/btn-circle-top-small.png	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/framework/img/global/btn-circle-top-small.png	(from https://aura.org.nz/wp-content/themes/pro/framework/dist/css/site/stacks/ethos.css?ver=3.1.2)
21:04:11	7779/7779	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/framework/img/global/btn-circle-bottom-small.png	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/framework/img/global/btn-circle-bottom-small.png	(from https://aura.org.nz/wp-content/themes/pro/framework/dist/css/site/stacks/ethos.css?ver=3.1.2)
21:04:11	5721/5721	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/framework/img/global/ilightbox-preloader-light.gif	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/framework/img/global/ilightbox-preloader-light.gif	(from https://aura.org.nz/wp-content/themes/pro/framework/dist/css/site/stacks/ethos.css?ver=3.1.2)
21:04:11	1537/1537	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2022:44:25%20GMT	https://aura.org.nz/wp-content/themes/pro/framework/img/global/ilightbox-thumb-overlay-play-light.png	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/themes/pro/framework/img/global/ilightbox-thumb-overlay-play-light.png	(from https://aura.org.nz/wp-content/themes/pro/framework/dist/css/site/stacks/ethos.css?ver=3.1.2)
21:04:12	33724/33724	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Mar%202020%2000:58:42%20GMT	https://aura.org.nz/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.eot	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.eot	(from https://aura.org.nz/wp-content/plugins/the-grid/frontend/assets/css/the-grid.min.css?ver=2.7.3)
21:04:13	33556/33556	---M--	200	added ('OK')	font/ttf	date:Tue,%2024%20Mar%202020%2000:58:42%20GMT	https://aura.org.nz/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.ttf	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.ttf	(from https://aura.org.nz/wp-content/plugins/the-grid/frontend/assets/css/the-grid.min.css?ver=2.7.3)
21:04:13	33632/33632	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Mar%202020%2000:58:42%20GMT	https://aura.org.nz/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.woff	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.woff	(from https://aura.org.nz/wp-content/plugins/the-grid/frontend/assets/css/the-grid.min.css?ver=2.7.3)
21:04:13	108018/108018	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Mar%202020%2000:58:42%20GMT	https://aura.org.nz/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.svg	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/aura.org.nz/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.svg	(from https://aura.org.nz/wp-content/plugins/the-grid/frontend/assets/css/the-grid.min.css?ver=2.7.3)
21:04:14	4529/4529	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Apr%202014%2016:02:56%20GMT	https://c0.wp.com/p/jetpack/8.3.1/modules/carousel/images/arrows.png	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/p/jetpack/8.3.1/modules/carousel/images/arrows.png	(from https://c0.wp.com/p/jetpack/8.3.1/css/jetpack.css)
21:04:15	10063/10063	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Apr%202014%2016:02:56%20GMT	https://c0.wp.com/p/jetpack/8.3.1/modules/carousel/images/arrows-2x.png	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/p/jetpack/8.3.1/modules/carousel/images/arrows-2x.png	(from https://c0.wp.com/p/jetpack/8.3.1/css/jetpack.css)
21:04:15	1318/1318	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Apr%202014%2016:02:56%20GMT	https://c0.wp.com/p/jetpack/8.3.1/modules/carousel/images/carousel-sprite.png?5	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/p/jetpack/8.3.1/modules/carousel/images/carousel-spritee4da.png	(from https://c0.wp.com/p/jetpack/8.3.1/css/jetpack.css)
21:04:15	2076/2076	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Apr%202014%2016:02:56%20GMT	https://c0.wp.com/p/jetpack/8.3.1/modules/carousel/images/carousel-sprite-2x.png?5	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/p/jetpack/8.3.1/modules/carousel/images/carousel-sprite-2xe4da.png	(from https://c0.wp.com/p/jetpack/8.3.1/css/jetpack.css)
21:04:15	1009/1009	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Dec%202012%2009:28:10%20GMT	https://c0.wp.com/p/jetpack/8.3.1/modules/shortcodes/img/slideshow-controls.png	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/p/jetpack/8.3.1/modules/shortcodes/img/slideshow-controls.png	(from https://c0.wp.com/p/jetpack/8.3.1/css/jetpack.css)
21:04:16	1944/1944	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Dec%202012%2009:28:10%20GMT	https://c0.wp.com/p/jetpack/8.3.1/modules/shortcodes/img/slideshow-controls-2x.png	C:/Users/shaun/Documents/_Websites/zArchive/AURA_OLD/AURA/c0.wp.com/p/jetpack/8.3.1/modules/shortcodes/img/slideshow-controls-2x.png	(from https://c0.wp.com/p/jetpack/8.3.1/css/jetpack.css)
